"geo_value","time_value","value","cumsum"
"TN",2022-08-30,3142,2298871
"TX",2022-08-30,11076,7813113
"UT",2022-08-30,0,1026812
"VA",2022-08-30,2759,2037406
"VT",2022-08-30,0,139769
"WA",2022-08-30,0,1782970
"WI",2022-08-30,1397,1830621
"WV",2022-08-30,941,581638
"WY",2022-08-30,615,174828
"AK",2022-08-31,1404,289961
"AL",2022-08-31,0,1479605
"AR",2022-08-31,1180,932639
"AZ",2022-08-31,8661,2254374
"CA",2022-08-31,3878,11100961
"CO",2022-08-31,1184,1631016
"CT",2022-08-31,661,875076
"DE",2022-08-31,216,302738
"FL",2022-08-31,0,7042096
"GA",2022-08-31,17923,2870629
"HI",2022-08-31,1777,339514
"IA",2022-08-31,1400,842647
"ID",2022-08-31,3300,489400
"IL",2022-08-31,4674,3687549
"IN",2022-08-31,4394,1895799
"KS",2022-08-31,5425,864405
"KY",2022-08-31,2879,1539323
"LA",2022-08-31,2033,1431011
"MA",2022-08-31,0,2005249
"MD",2022-08-31,961,1223111
"ME",2022-08-31,223,282808
"MI",2022-08-31,18506,2730156
"MN",2022-08-31,0,1630819
"MO",2022-08-31,313,1618163
"MS",2022-08-31,0,913049
"MT",2022-08-31,0,304169
"NC",2022-08-31,21899,3120822
"ND",2022-08-31,224,265067
"NE",2022-08-31,455,529808
"NH",2022-08-31,226,344386
"NJ",2022-08-31,2297,2676932
"NM",2022-08-31,440,611310
"NV",2022-08-31,2188,841839
"NY",2022-08-31,3920,5988384
"OH",2022-08-31,0,3049546
"OK",2022-08-31,0,1170225
"OR",2022-08-31,571,878148
"PA",2022-08-31,18264,3185902
"RI",2022-08-31,0,416638
"SC",2022-08-31,0,1674281
"SD",2022-08-31,1237,253090
"TN",2022-08-31,3082,2301953
"TX",2022-08-31,7879,7820992
"UT",2022-08-31,0,1026812
"VA",2022-08-31,2700,2040106
"VT",2022-08-31,539,140308
"WA",2022-08-31,1758,1784728
"WI",2022-08-31,1770,1832391
"WV",2022-08-31,1028,582666
"WY",2022-08-31,0,174828
"AK",2022-09-01,0,289961
"AL",2022-09-01,14695,1494300
"AR",2022-09-01,1323,933962
"AZ",2022-09-01,0,2254374
"CA",2022-09-01,15734,11116695
"CO",2022-09-01,2751,1633767
"CT",2022-09-01,498,875574
"DE",2022-09-01,248,302986
"FL",2022-09-01,0,7042096
"GA",2022-09-01,0,2870629
"HI",2022-09-01,0,339514
"IA",2022-09-01,387,843034
"ID",2022-09-01,0,489400
"IL",2022-09-01,4584,3692133
"IN",2022-09-01,0,1895799
"KS",2022-09-01,238,864643
"KY",2022-09-01,3076,1542399
"LA",2022-09-01,2514,1433525
"MA",2022-09-01,8742,2013991
"MD",2022-09-01,1349,1224460
"ME",2022-09-01,339,283147
"MI",2022-09-01,0,2730156
"MN",2022-09-01,8394,1639213
"MO",2022-09-01,170,1618333
"MS",2022-09-01,0,913049
"MT",2022-09-01,0,304169
"NC",2022-09-01,0,3120822
"ND",2022-09-01,204,265271
"NE",2022-09-01,565,530373
"NH",2022-09-01,263,344649
"NJ",2022-09-01,2340,2679272
"NM",2022-09-01,455,611765
"NV",2022-09-01,0,841839
"NY",2022-09-01,5662,5994046
"OH",2022-09-01,25280,3074826
"OK",2022-09-01,3790,1174015
"OR",2022-09-01,462,878610
"PA",2022-09-01,0,3185902
"RI",2022-09-01,1997,418635
"SC",2022-09-01,0,1674281
"SD",2022-09-01,0,253090
"TN",2022-09-01,2611,2304564
"TX",2022-09-01,10297,7831289
"UT",2022-09-01,2947,1029759
"VA",2022-09-01,2784,2042890
"VT",2022-09-01,0,140308
"WA",2022-09-01,0,1784728
"WI",2022-09-01,1542,1833933
"WV",2022-09-01,1109,583775
"WY",2022-09-01,0,174828
"AK",2022-09-02,0,289961
"AL",2022-09-02,0,1494300
"AR",2022-09-02,1219,935181
"AZ",2022-09-02,0,2254374
"CA",2022-09-02,9354,11126049
"CO",2022-09-02,925,1634692
"CT",2022-09-02,0,875574
"DE",2022-09-02,210,303196
"FL",2022-09-02,0,7042096
"GA",2022-09-02,0,2870629
"HI",2022-09-02,0,339514
"IA",2022-09-02,0,843034
"ID",2022-09-02,603,490003
"IL",2022-09-02,4252,3696385
"IN",2022-09-02,3754,1899553
"KS",2022-09-02,0,864643
"KY",2022-09-02,2203,1544602
"LA",2022-09-02,0,1433525
"MA",2022-09-02,0,2013991
"MD",2022-09-02,1076,1225536
"ME",2022-09-02,274,283421
"MI",2022-09-02,0,2730156
"MN",2022-09-02,0,1639213
"MO",2022-09-02,7984,1626317
"MS",2022-09-02,0,913049
"MT",2022-09-02,1392,305561
"NC",2022-09-02,0,3120822
"ND",2022-09-02,160,265431
"NE",2022-09-02,552,530925
"NH",2022-09-02,174,344823
"NJ",2022-09-02,2124,2681396
"NM",2022-09-02,381,612146
"NV",2022-09-02,0,841839
"NY",2022-09-02,4072,5998118
"OH",2022-09-02,0,3074826
"OK",2022-09-02,0,1174015
"OR",2022-09-02,1030,879640
"PA",2022-09-02,0,3185902
"RI",2022-09-02,0,418635
"SC",2022-09-02,0,1674281
"SD",2022-09-02,0,253090
"TN",2022-09-02,2233,2306797
"TX",2022-09-02,10759,7842048
"UT",2022-09-02,0,1029759
"VA",2022-09-02,2497,2045387
"VT",2022-09-02,0,140308
"WA",2022-09-02,2484,1787212
"WI",2022-09-02,1483,1835416
"WV",2022-09-02,996,584771
"WY",2022-09-02,0,174828
"AK",2022-09-03,0,289961
"AL",2022-09-03,0,1494300
"AR",2022-09-03,824,936005
"AZ",2022-09-03,0,2254374
"CA",2022-09-03,267,11126316
"CO",2022-09-03,0,1634692
"CT",2022-09-03,1962,877536
"DE",2022-09-03,0,303196
"FL",2022-09-03,0,7042096
"GA",2022-09-03,0,2870629
"HI",2022-09-03,0,339514
"IA",2022-09-03,0,843034
"ID",2022-09-03,0,490003
"IL",2022-09-03,0,3696385
"IN",2022-09-03,0,1899553
"KS",2022-09-03,0,864643
"KY",2022-09-03,0,1544602
"LA",2022-09-03,0,1433525
"MA",2022-09-03,0,2013991
"MD",2022-09-03,0,1225536
"ME",2022-09-03,190,283611
"MI",2022-09-03,0,2730156
"MN",2022-09-03,0,1639213
"MO",2022-09-03,333,1626650
"MS",2022-09-03,0,913049
"MT",2022-09-03,0,305561
"NC",2022-09-03,0,3120822
"ND",2022-09-03,43,265474
"NE",2022-09-03,0,530925
"NH",2022-09-03,0,344823
"NJ",2022-09-03,2088,2683484
"NM",2022-09-03,0,612146
"NV",2022-09-03,0,841839
"NY",2022-09-03,2545,6000663
"OH",2022-09-03,0,3074826
"OK",2022-09-03,0,1174015
"OR",2022-09-03,0,879640
"PA",2022-09-03,0,3185902
"RI",2022-09-03,0,418635
"SC",2022-09-03,0,1674281
"SD",2022-09-03,0,253090
"TN",2022-09-03,1238,2308035
"TX",2022-09-03,149,7842197
"UT",2022-09-03,0,1029759
"VA",2022-09-03,0,2045387
"VT",2022-09-03,0,140308
"WA",2022-09-03,0,1787212
"WI",2022-09-03,0,1835416
"WV",2022-09-03,0,584771
"WY",2022-09-03,0,174828
"AK",2022-09-04,0,289961
"AL",2022-09-04,0,1494300
"AR",2022-09-04,406,936411
"AZ",2022-09-04,0,2254374
"CA",2022-09-04,232,11126548
"CO",2022-09-04,0,1634692
"CT",2022-09-04,287,877823
"DE",2022-09-04,0,303196
"FL",2022-09-04,0,7042096
"GA",2022-09-04,0,2870629
"HI",2022-09-04,0,339514
"IA",2022-09-04,0,843034
"ID",2022-09-04,0,490003
"IL",2022-09-04,0,3696385
"IN",2022-09-04,0,1899553
"KS",2022-09-04,0,864643
"KY",2022-09-04,0,1544602
"LA",2022-09-04,0,1433525
"MA",2022-09-04,0,2013991
"MD",2022-09-04,0,1225536
"ME",2022-09-04,0,283611
"MI",2022-09-04,0,2730156
"MN",2022-09-04,0,1639213
"MO",2022-09-04,0,1626650
"MS",2022-09-04,0,913049
"MT",2022-09-04,0,305561
"NC",2022-09-04,0,3120822
"ND",2022-09-04,51,265525
"NE",2022-09-04,0,530925
"NH",2022-09-04,0,344823
"NJ",2022-09-04,1599,2685083
"NM",2022-09-04,0,612146
"NV",2022-09-04,0,841839
"NY",2022-09-04,2121,6002784
"OH",2022-09-04,0,3074826
"OK",2022-09-04,0,1174015
"OR",2022-09-04,0,879640
"PA",2022-09-04,0,3185902
"RI",2022-09-04,0,418635
"SC",2022-09-04,0,1674281
"SD",2022-09-04,0,253090
"TN",2022-09-04,995,2309030
"TX",2022-09-04,94,7842291
"UT",2022-09-04,0,1029759
"VA",2022-09-04,0,2045387
"VT",2022-09-04,0,140308
"WA",2022-09-04,0,1787212
"WI",2022-09-04,0,1835416
"WV",2022-09-04,0,584771
"WY",2022-09-04,0,174828
"AK",2022-09-05,0,289961
"AL",2022-09-05,0,1494300
"AR",2022-09-05,516,936927
"AZ",2022-09-05,0,2254374
"CA",2022-09-05,17748,11144296
"CO",2022-09-05,1655,1636347
"CT",2022-09-05,233,878056
"DE",2022-09-05,0,303196
"FL",2022-09-05,0,7042096
"GA",2022-09-05,0,2870629
"HI",2022-09-05,0,339514
"IA",2022-09-05,0,843034
"ID",2022-09-05,0,490003
"IL",2022-09-05,0,3696385
"IN",2022-09-05,0,1899553
"KS",2022-09-05,0,864643
"KY",2022-09-05,0,1544602
"LA",2022-09-05,0,1433525
"MA",2022-09-05,0,2013991
"MD",2022-09-05,0,1225536
"ME",2022-09-05,0,283611
"MI",2022-09-05,0,2730156
"MN",2022-09-05,0,1639213
"MO",2022-09-05,263,1626913
"MS",2022-09-05,0,913049
"MT",2022-09-05,0,305561
"NC",2022-09-05,0,3120822
"ND",2022-09-05,63,265588
"NE",2022-09-05,0,530925
"NH",2022-09-05,0,344823
"NJ",2022-09-05,636,2685719
"NM",2022-09-05,0,612146
"NV",2022-09-05,0,841839
"NY",2022-09-05,1516,6004300
"OH",2022-09-05,0,3074826
"OK",2022-09-05,0,1174015
"OR",2022-09-05,0,879640
"PA",2022-09-05,921,3186823
"RI",2022-09-05,0,418635
"SC",2022-09-05,0,1674281
"SD",2022-09-05,0,253090
"TN",2022-09-05,740,2309770
"TX",2022-09-05,261,7842552
"UT",2022-09-05,0,1029759
"VA",2022-09-05,5427,2050814
"VT",2022-09-05,0,140308
"WA",2022-09-05,0,1787212
"WI",2022-09-05,2692,1838108
"WV",2022-09-05,0,584771
"WY",2022-09-05,0,174828
"AK",2022-09-06,0,289961
"AL",2022-09-06,0,1494300
"AR",2022-09-06,429,937356
"AZ",2022-09-06,0,2254374
"CA",2022-09-06,6249,11150545
"CO",2022-09-06,310,1636657
"CT",2022-09-06,211,878267
"DE",2022-09-06,592,303788
"FL",2022-09-06,9318,7051414
"GA",2022-09-06,0,2870629
"HI",2022-09-06,0,339514
"IA",2022-09-06,2769,845803
"ID",2022-09-06,0,490003
"IL",2022-09-06,9878,3706263
"IN",2022-09-06,0,1899553
"KS",2022-09-06,69,864712
"KY",2022-09-06,4672,1549274
"LA",2022-09-06,5105,1438630
"MA",2022-09-06,0,2013991
"MD",2022-09-06,1161,1226697
"ME",2022-09-06,3,283614
"MI",2022-09-06,15627,2745783
"MN",2022-09-06,0,1639213
"MO",2022-09-06,828,1627741
"MS",2022-09-06,5825,918874
"MT",2022-09-06,0,305561
"NC",2022-09-06,0,3120822
"ND",2022-09-06,259,265847
"NE",2022-09-06,1027,531952
"NH",2022-09-06,620,345443
"NJ",2022-09-06,1726,2687445
"NM",2022-09-06,879,613025
"NV",2022-09-06,0,841839
"NY",2022-09-06,7862,6012162
"OH",2022-09-06,0,3074826
"OK",2022-09-06,5934,1179949
"OR",2022-09-06,1382,881022
"PA",2022-09-06,0,3186823
"RI",2022-09-06,0,418635
"SC",2022-09-06,0,1674281
"SD",2022-09-06,0,253090
"TN",2022-09-06,2170,2311940
"TX",2022-09-06,21872,7864424
"UT",2022-09-06,0,1029759
"VA",2022-09-06,1590,2052404
"VT",2022-09-06,0,140308
"WA",2022-09-06,0,1787212
"WI",2022-09-06,662,1838770
"WV",2022-09-06,2563,587334
"WY",2022-09-06,462,175290
"AK",2022-09-07,1078,291039
"AL",2022-09-07,0,1494300
"AR",2022-09-07,1042,938398
"AZ",2022-09-07,3666,2258040
"CA",2022-09-07,2273,11152818
"CO",2022-09-07,946,1637603
"CT",2022-09-07,917,879184
"DE",2022-09-07,145,303933
"FL",2022-09-07,0,7051414
"GA",2022-09-07,12689,2883318
"HI",2022-09-07,1215,340729
"IA",2022-09-07,1020,846823
"ID",2022-09-07,943,490946
"IL",2022-09-07,2653,3708916
"IN",2022-09-07,5676,1905229
"KS",2022-09-07,4332,869044
"KY",2022-09-07,1747,1551021
"LA",2022-09-07,1627,1440257
"MA",2022-09-07,0,2013991
"MD",2022-09-07,2897,1229594
"ME",2022-09-07,449,284063
"MI",2022-09-07,0,2745783
"MN",2022-09-07,0,1639213
"MO",2022-09-07,335,1628076
"MS",2022-09-07,0,918874
"MT",2022-09-07,0,305561
"NC",2022-09-07,20480,3141302
"ND",2022-09-07,308,266155
"NE",2022-09-07,346,532298
"NH",2022-09-07,0,345443
"NJ",2022-09-07,1926,2689371
"NM",2022-09-07,252,613277
"NV",2022-09-07,1687,843526
"NY",2022-09-07,3406,6015568
"OH",2022-09-07,0,3074826
"OK",2022-09-07,0,1179949
"OR",2022-09-07,974,881996
"PA",2022-09-07,15988,3202811
"RI",2022-09-07,0,418635
"SC",2022-09-07,13359,1687640
"SD",2022-09-07,917,254007
"TN",2022-09-07,2288,2314228
"TX",2022-09-07,6308,7870732
"UT",2022-09-07,0,1029759
"VA",2022-09-07,1826,2054230
"VT",2022-09-07,432,140740
"WA",2022-09-07,3841,1791053
"WI",2022-09-07,1290,1840060
"WV",2022-09-07,983,588317
"WY",2022-09-07,0,175290
"AK",2022-09-08,0,291039
"AL",2022-09-08,9880,1504180
"AR",2022-09-08,1143,939541
"AZ",2022-09-08,0,2258040
"CA",2022-09-08,11120,11163938
"CO",2022-09-08,940,1638543
"CT",2022-09-08,766,879950
"DE",2022-09-08,239,304172
"FL",2022-09-08,9882,7061296
"GA",2022-09-08,0,2883318
"HI",2022-09-08,0,340729
"IA",2022-09-08,412,847235
"ID",2022-09-08,0,490946
"IL",2022-09-08,4092,3713008
"IN",2022-09-08,0,1905229
"KS",2022-09-08,161,869205
"KY",2022-09-08,1877,1552898
"LA",2022-09-08,1361,1441618
"MA",2022-09-08,7339,2021330
"MD",2022-09-08,890,1230484
"ME",2022-09-08,293,284356
"MI",2022-09-08,0,2745783
"MN",2022-09-08,6440,1645653
"MO",2022-09-08,457,1628533
"MS",2022-09-08,0,918874
"MT",2022-09-08,0,305561
"NC",2022-09-08,0,3141302
"ND",2022-09-08,229,266384
"NE",2022-09-08,435,532733
"NH",2022-09-08,329,345772
"NJ",2022-09-08,2181,2691552
"NM",2022-09-08,311,613588
"NV",2022-09-08,0,843526
"NY",2022-09-08,3925,6019493
"OH",2022-09-08,21731,3096557
"OK",2022-09-08,2122,1182071
"OR",2022-09-08,665,882661
"PA",2022-09-08,0,3202811
"RI",2022-09-08,1540,420175
"SC",2022-09-08,0,1687640
"SD",2022-09-08,0,254007
"TN",2022-09-08,2208,2316436
"TX",2022-09-08,6668,7877400
"UT",2022-09-08,2370,1032129
"VA",2022-09-08,618,2054848
"VT",2022-09-08,0,140740
"WA",2022-09-08,0,1791053
"WI",2022-09-08,1655,1841715
"WV",2022-09-08,1025,589342
"WY",2022-09-08,0,175290
"AK",2022-09-09,0,291039
"AL",2022-09-09,0,1504180
"AR",2022-09-09,1148,940689
"AZ",2022-09-09,0,2258040
"CA",2022-09-09,4483,11168421
"CO",2022-09-09,879,1639422
"CT",2022-09-09,653,880603
"DE",2022-09-09,221,304393
"FL",2022-09-09,46764,7108060
"GA",2022-09-09,0,2883318
"HI",2022-09-09,0,340729
"IA",2022-09-09,0,847235
"ID",2022-09-09,618,491564
"IL",2022-09-09,3310,3716318
"IN",2022-09-09,3096,1908325
"KS",2022-09-09,0,869205
"KY",2022-09-09,2030,1554928
"LA",2022-09-09,1267,1442885
"MA",2022-09-09,0,2021330
"MD",2022-09-09,1339,1231823
"ME",2022-09-09,275,284631
"MI",2022-09-09,0,2745783
"MN",2022-09-09,0,1645653
"MO",2022-09-09,7343,1635876
"MS",2022-09-09,0,918874
"MT",2022-09-09,1148,306709
"NC",2022-09-09,0,3141302
"ND",2022-09-09,164,266548
"NE",2022-09-09,313,533046
"NH",2022-09-09,5,345777
"NJ",2022-09-09,2495,2694047
"NM",2022-09-09,308,613896
"NV",2022-09-09,0,843526
"NY",2022-09-09,2730,6022223
"OH",2022-09-09,0,3096557
"OK",2022-09-09,0,1182071
"OR",2022-09-09,707,883368
"PA",2022-09-09,0,3202811
"RI",2022-09-09,0,420175
"SC",2022-09-09,0,1687640
"SD",2022-09-09,0,254007
"TN",2022-09-09,1754,2318190
"TX",2022-09-09,6538,7883938
"UT",2022-09-09,0,1032129
"VA",2022-09-09,3734,2058582
"VT",2022-09-09,0,140740
"WA",2022-09-09,2512,1793565
"WI",2022-09-09,1536,1843251
"WV",2022-09-09,1099,590441
"WY",2022-09-09,0,175290
"AK",2022-09-10,0,291039
"AL",2022-09-10,0,1504180
"AR",2022-09-10,775,941464
"AZ",2022-09-10,0,2258040
"CA",2022-09-10,2083,11170504
"CO",2022-09-10,0,1639422
"CT",2022-09-10,649,881252
"DE",2022-09-10,0,304393
"FL",2022-09-10,0,7108060
"GA",2022-09-10,0,2883318
"HI",2022-09-10,0,340729
"IA",2022-09-10,0,847235
"ID",2022-09-10,0,491564
"IL",2022-09-10,0,3716318
"IN",2022-09-10,0,1908325
"KS",2022-09-10,0,869205
"KY",2022-09-10,0,1554928
"LA",2022-09-10,0,1442885
"MA",2022-09-10,0,2021330
"MD",2022-09-10,0,1231823
"ME",2022-09-10,250,284881
"MI",2022-09-10,0,2745783
"MN",2022-09-10,0,1645653
"MO",2022-09-10,0,1635876
"MS",2022-09-10,0,918874
"MT",2022-09-10,0,306709
"NC",2022-09-10,0,3141302
"ND",2022-09-10,31,266579
"NE",2022-09-10,0,533046
"NH",2022-09-10,234,346011
"NJ",2022-09-10,2625,2696672
"NM",2022-09-10,0,613896
"NV",2022-09-10,0,843526
"NY",2022-09-10,2506,6024729
"OH",2022-09-10,0,3096557
"OK",2022-09-10,0,1182071
"OR",2022-09-10,0,883368
"PA",2022-09-10,0,3202811
"RI",2022-09-10,0,420175
"SC",2022-09-10,0,1687640
"SD",2022-09-10,0,254007
"TN",2022-09-10,894,2319084
"TX",2022-09-10,113,7884051
"UT",2022-09-10,0,1032129
"VA",2022-09-10,0,2058582
"VT",2022-09-10,0,140740
"WA",2022-09-10,0,1793565
"WI",2022-09-10,0,1843251
"WV",2022-09-10,0,590441
"WY",2022-09-10,0,175290
"AK",2022-09-11,0,291039
"AL",2022-09-11,0,1504180
"AR",2022-09-11,0,941464
"AZ",2022-09-11,0,2258040
"CA",2022-09-11,175,11170679
"CO",2022-09-11,0,1639422
"CT",2022-09-11,342,881594
"DE",2022-09-11,0,304393
"FL",2022-09-11,0,7108060
"GA",2022-09-11,0,2883318
"HI",2022-09-11,0,340729
"IA",2022-09-11,0,847235
"ID",2022-09-11,0,491564
"IL",2022-09-11,0,3716318
"IN",2022-09-11,0,1908325
"KS",2022-09-11,0,869205
"KY",2022-09-11,0,1554928
"LA",2022-09-11,0,1442885
"MA",2022-09-11,0,2021330
"MD",2022-09-11,0,1231823
"ME",2022-09-11,0,284881
"MI",2022-09-11,0,2745783
"MN",2022-09-11,0,1645653
"MO",2022-09-11,0,1635876
"MS",2022-09-11,0,918874
"MT",2022-09-11,0,306709
"NC",2022-09-11,0,3141302
"ND",2022-09-11,103,266682
"NE",2022-09-11,0,533046
"NH",2022-09-11,0,346011
"NJ",2022-09-11,1428,2698100
"NM",2022-09-11,0,613896
"NV",2022-09-11,0,843526
"NY",2022-09-11,2769,6027498
"OH",2022-09-11,0,3096557
"OK",2022-09-11,0,1182071
"OR",2022-09-11,0,883368
"PA",2022-09-11,0,3202811
"RI",2022-09-11,0,420175
"SC",2022-09-11,0,1687640
"SD",2022-09-11,0,254007
"TN",2022-09-11,716,2319800
"TX",2022-09-11,95,7884146
"UT",2022-09-11,0,1032129
"VA",2022-09-11,0,2058582
"VT",2022-09-11,0,140740
"WA",2022-09-11,0,1793565
"WI",2022-09-11,0,1843251
"WV",2022-09-11,0,590441
"WY",2022-09-11,0,175290
"AK",2022-09-12,0,291039
"AL",2022-09-12,0,1504180
"AR",2022-09-12,620,942084
"AZ",2022-09-12,0,2258040
"CA",2022-09-12,4996,11175675
"CO",2022-09-12,1605,1641027
"CT",2022-09-12,237,881831
"DE",2022-09-12,569,304962
"FL",2022-09-12,116,7108176
"GA",2022-09-12,0,2883318
"HI",2022-09-12,0,340729
"IA",2022-09-12,1576,848811
"ID",2022-09-12,458,492022
"IL",2022-09-12,6597,3722915
"IN",2022-09-12,2117,1910442
"KS",2022-09-12,44,869249
"KY",2022-09-12,3508,1558436
"LA",2022-09-12,1886,1444771
"MA",2022-09-12,0,2021330
"MD",2022-09-12,1265,1233088
"ME",2022-09-12,0,284881
"MI",2022-09-12,0,2745783
"MN",2022-09-12,0,1645653
"MO",2022-09-12,475,1636351
"MS",2022-09-12,0,918874
"MT",2022-09-12,0,306709
"NC",2022-09-12,0,3141302
"ND",2022-09-12,191,266873
"NE",2022-09-12,0,533046
"NH",2022-09-12,0,346011
"NJ",2022-09-12,653,2698753
"NM",2022-09-12,773,614669
"NV",2022-09-12,0,843526
"NY",2022-09-12,8200,6035698
"OH",2022-09-12,0,3096557
"OK",2022-09-12,2591,1184662
"OR",2022-09-12,1179,884547
"PA",2022-09-12,677,3203488
"RI",2022-09-12,0,420175
"SC",2022-09-12,0,1687640
"SD",2022-09-12,0,254007
"TN",2022-09-12,1504,2321304
"TX",2022-09-12,14955,7899101
"UT",2022-09-12,0,1032129
"VA",2022-09-12,4402,2062984
"VT",2022-09-12,0,140740
"WA",2022-09-12,2458,1796023
"WI",2022-09-12,2843,1846094
"WV",2022-09-12,1883,592324
"WY",2022-09-12,0,175290
"AK",2022-09-13,0,291039
"AL",2022-09-13,0,1504180
"AR",2022-09-13,841,942925
"AZ",2022-09-13,0,2258040
"CA",2022-09-13,15610,11191285
"CO",2022-09-13,594,1641621
"CT",2022-09-13,3110,884941
"DE",2022-09-13,147,305109
"FL",2022-09-13,1593,7109769
"GA",2022-09-13,0,2883318
"HI",2022-09-13,0,340729
"IA",2022-09-13,1145,849956
"ID",2022-09-13,0,492022
"IL",2022-09-13,2511,3725426
"IN",2022-09-13,0,1910442
"KS",2022-09-13,0,869249
"KY",2022-09-13,482,1558918
"LA",2022-09-13,945,1445716
"MA",2022-09-13,0,2021330
"MD",2022-09-13,2197,1235285
"ME",2022-09-13,426,285307
"MI",2022-09-13,18242,2764025
"MN",2022-09-13,0,1645653
"MO",2022-09-13,910,1637261
"MS",2022-09-13,3619,922493
"MT",2022-09-13,0,306709
"NC",2022-09-13,0,3141302
"ND",2022-09-13,184,267057
"NE",2022-09-13,998,534044
"NH",2022-09-13,485,346496
"NJ",2022-09-13,2276,2701029
"NM",2022-09-13,221,614890
"NV",2022-09-13,0,843526
"NY",2022-09-13,3407,6039105
"OH",2022-09-13,0,3096557
"OK",2022-09-13,2118,1186780
"OR",2022-09-13,750,885297
"PA",2022-09-13,0,3203488
"RI",2022-09-13,0,420175
"SC",2022-09-13,9106,1696746
"SD",2022-09-13,0,254007
"TN",2022-09-13,1511,2322815
"TX",2022-09-13,1183,7900284
"UT",2022-09-13,0,1032129
"VA",2022-09-13,2008,2064992
"VT",2022-09-13,0,140740
"WA",2022-09-13,0,1796023
"WI",2022-09-13,1331,1847425
"WV",2022-09-13,717,593041
"WY",2022-09-13,456,175746
"AK",2022-09-14,1175,292214
"AL",2022-09-14,0,1504180
"AR",2022-09-14,1019,943944
"AZ",2022-09-14,6119,2264159
"CA",2022-09-14,2075,11193360
"CO",2022-09-14,871,1642492
"CT",2022-09-14,826,885767
"DE",2022-09-14,175,305284
"FL",2022-09-14,0,7109769
"GA",2022-09-14,9683,2893001
"HI",2022-09-14,1343,342072
"IA",2022-09-14,976,850932
"ID",2022-09-14,558,492580
"IL",2022-09-14,2873,3728299
"IN",2022-09-14,2121,1912563
"KS",2022-09-14,3818,873067
"KY",2022-09-14,1480,1560398
"LA",2022-09-14,1022,1446738
"MA",2022-09-14,0,2021330
"MD",2022-09-14,1014,1236299
"ME",2022-09-14,363,285670
"MI",2022-09-14,0,2764025
"MN",2022-09-14,0,1645653
"MO",2022-09-14,365,1637626
"MS",2022-09-14,0,922493
"MT",2022-09-14,0,306709
"NC",2022-09-14,21189,3162491
"ND",2022-09-14,188,267245
"NE",2022-09-14,255,534299
"NH",2022-09-14,131,346627
"NJ",2022-09-14,2311,2703340
"NM",2022-09-14,272,615162
"NV",2022-09-14,0,843526
"NY",2022-09-14,4833,6043938
"OH",2022-09-14,0,3096557
"OK",2022-09-14,0,1186780
"OR",2022-09-14,666,885963
"PA",2022-09-14,17506,3220994
"RI",2022-09-14,0,420175
"SC",2022-09-14,0,1696746
"SD",2022-09-14,1133,255140
"TN",2022-09-14,1552,2324367
"TX",2022-09-14,9251,7909535
"UT",2022-09-14,0,1032129
"VA",2022-09-14,1683,2066675
"VT",2022-09-14,542,141282
"WA",2022-09-14,0,1796023
"WI",2022-09-14,1504,1848929
"WV",2022-09-14,765,593806
"WY",2022-09-14,0,175746
"AK",2022-09-15,0,292214
"AL",2022-09-15,7954,1512134
"AR",2022-09-15,845,944789
"AZ",2022-09-15,0,2264159
"CA",2022-09-15,7318,11200678
"CO",2022-09-15,2337,1644829
"CT",2022-09-15,581,886348
"DE",2022-09-15,233,305517
"FL",2022-09-15,0,7109769
"GA",2022-09-15,0,2893001
"HI",2022-09-15,0,342072
"IA",2022-09-15,301,851233
"ID",2022-09-15,0,492580
"IL",2022-09-15,3111,3731410
"IN",2022-09-15,0,1912563
"KS",2022-09-15,307,873374
"KY",2022-09-15,1375,1561773
"LA",2022-09-15,1076,1447814
"MA",2022-09-15,9004,2030334
"MD",2022-09-15,1230,1237529
"ME",2022-09-15,347,286017
"MI",2022-09-15,0,2764025
"MN",2022-09-15,6346,1651999
"MO",2022-09-15,282,1637908
"MS",2022-09-15,0,922493
"MT",2022-09-15,0,306709
"NC",2022-09-15,0,3162491
"ND",2022-09-15,161,267406
"NE",2022-09-15,0,534299
"NH",2022-09-15,322,346949
"NJ",2022-09-15,2767,2706107
"NM",2022-09-15,243,615405
"NV",2022-09-15,0,843526
"NY",2022-09-15,2117,6046055
"OH",2022-09-15,20552,3117109
"OK",2022-09-15,2413,1189193
"OR",2022-09-15,0,885963
"PA",2022-09-15,0,3220994
"RI",2022-09-15,1564,421739
"SC",2022-09-15,0,1696746
"SD",2022-09-15,0,255140
"TN",2022-09-15,1420,2325787
"TX",2022-09-15,1105,7910640
"UT",2022-09-15,2487,1034616
"VA",2022-09-15,1675,2068350
"VT",2022-09-15,0,141282
"WA",2022-09-15,0,1796023
"WI",2022-09-15,1624,1850553
"WV",2022-09-15,549,594355
"WY",2022-09-15,0,175746
"AK",2022-09-16,0,292214
"AL",2022-09-16,0,1512134
"AR",2022-09-16,660,945449
"AZ",2022-09-16,0,2264159
"CA",2022-09-16,2878,11203556
"CO",2022-09-16,627,1645456
"CT",2022-09-16,1153,887501
"DE",2022-09-16,255,305772
"FL",2022-09-16,0,7109769
"GA",2022-09-16,0,2893001
"HI",2022-09-16,0,342072
"IA",2022-09-16,0,851233
"ID",2022-09-16,491,493071
"IL",2022-09-16,2492,3733902
"IN",2022-09-16,1788,1914351
"KS",2022-09-16,0,873374
"KY",2022-09-16,2318,1564091
"LA",2022-09-16,689,1448503
